Subject,Partner,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain
168,1,15,0,23,1,1,1041,1,1,4.00,4.00,-4.00,0.00
168,1,16,0,23,0,1,311,0,0,0.00,8.00,0.00,4.25
168,1,17,0,23,0,1,301,1,1,10.00,10.00,0.00,6.00
168,1,18,0,23,1,1,354,0,0,-13.00,8.00,-13.00,0.00
168,1,19,0,23,0,1,552,0,0,0.00,25.00,0.00,9.00
168,1,20,0,23,1,1,430,1,1,4.00,4.00,-8.00,0.00
168,1,21,0,23,1,1,724,0,0,-1.25,2.00,-1.25,0.00
168,1,22,0,23,1,1,888,1,1,4.00,4.00,-1.00,0.00
168,1,23,0,23,1,1,998,1,1,8.00,8.00,-9.00,0.00
168,1,24,0,23,1,0,284,3,0,-18.75,10.00,-18.75,0.00
168,1,25,0,23,0,1,337,0,0,0.00,12.00,0.00,4.00
168,1,26,0,23,1,1,352,1,1,8.00,8.00,-2.00,0.00
168,1,27,0,23,1,1,501,0,0,-7.00,8.00,-7.00,0.00
168,1,28,0,23,0,0,346,3,1,4.00,4.00,0.00,2.25
168,1,29,0,23,1,0,303,3,1,5.00,5.00,-8.13,0.00
168,1,30,0,23,1,1,493,0,0,-4.38,5.00,-4.38,0.00
168,1,1,0,23,0,,0,,0,0.00,17.00,0.00,10.00
168,1,2,0,23,1,1,379,1,1,5.00,5.00,-3.13,0.00
168,1,3,0,23,1,1,425,1,1,9.00,9.00,-4.50,0.00
168,1,4,0,23,1,0,751,3,0,-9.38,5.00,-9.38,0.00
168,1,5,0,23,1,0,948,3,0,-18.00,9.00,-18.00,0.00
168,1,6,0,23,1,1,377,1,1,2.00,2.00,-3.25,0.00
168,1,7,0,23,0,0,719,3,0,0.00,7.00,0.00,4.00
168,1,8,0,23,1,1,492,0,0,-3.75,10.00,-3.75,0.00
168,1,9,0,23,1,0,834,3,1,12.00,12.00,-24.00,0.00
168,1,10,0,23,1,1,536,1,1,4.00,4.00,-7.00,0.00
168,1,11,0,23,0,0,254,3,0,0.00,11.00,0.00,6.00
168,1,12,0,23,1,1,683,0,0,-13.75,10.00,-13.75,0.00
168,1,13,0,23,1,1,376,1,1,2.00,2.00,-0.75,0.00
168,1,14,0,23,1,0,1366,3,1,8.00,8.00,-5.00,0.00
168,1,15,0,23,1,0,1252,3,0,-15.00,8.00,-15.00,0.00
168,1,16,0,23,1,0,1250,3,0,-5.00,4.00,-5.00,0.00
168,1,17,0,23,0,0,744,3,1,13.00,13.00,0.00,5.00
168,1,18,0,23,1,1,973,0,0,-2.25,2.00,-2.25,0.00
168,1,19,0,23,1,0,1138,3,1,8.00,8.00,-6.00,0.00
168,1,20,0,23,0,1,328,1,1,4.00,4.00,0.00,2.00
168,1,21,0,23,0,0,469,3,1,24.00,24.00,0.00,12.00
168,1,22,0,23,1,0,859,3,0,-15.00,12.00,-15.00,0.00
168,1,23,0,23,0,0,593,3,1,22.00,22.00,0.00,10.00
168,1,24,0,23,0,0,487,3,0,0.00,30.00,0.00,12.00
168,1,25,0,23,1,0,1428,3,0,-2.00,4.00,-2.00,0.00
168,1,26,0,23,1,0,1505,3,1,6.00,6.00,-4.50,0.00
168,1,27,0,23,1,0,1726,3,0,-6.00,6.00,-6.00,0.00
168,1,28,0,23,1,0,660,3,1,6.00,6.00,-10.50,0.00
168,1,29,0,23,0,0,338,3,0,0.00,8.00,0.00,3.00
168,1,30,0,23,1,1,768,1,1,12.00,12.00,-6.00,0.00
168,1,1,0,23,1,,0,,1,12.00,12.00,-21.00,0.00
168,1,2,0,23,0,0,314,3,0,0.00,28.00,0.00,13.00
168,1,3,0,23,1,1,319,1,1,6.00,6.00,-1.50,0.00
168,1,4,0,23,1,0,877,3,0,-11.00,8.00,-11.00,0.00
168,1,5,0,23,1,1,451,0,0,-3.00,6.00,-3.00,0.00
168,1,6,0,23,0,0,361,3,1,25.00,25.00,0.00,10.00
168,1,7,0,23,1,0,727,3,0,-11.25,10.00,-11.25,0.00
168,1,8,0,23,1,0,588,3,0,-1.88,5.00,-1.88,0.00
168,1,9,0,23,1,,0,,1,5.00,5.00,-2.50,0.00
168,1,10,0,23,1,0,279,3,0,-13.50,9.00,-13.50,0.00
168,1,11,0,23,0,0,293,3,1,19.00,19.00,0.00,8.00
168,1,12,0,23,1,1,299,1,1,9.00,9.00,-2.25,0.00
168,1,13,0,23,1,1,664,0,0,-2.75,2.00,-2.75,0.00
168,1,14,0,23,1,1,1030,1,1,10.00,10.00,-6.25,0.00
168,1,15,0,23,1,0,396,3,1,4.00,4.00,-6.00,0.00
168,1,16,0,23,1,1,762,0,0,-3.00,12.00,-3.00,0.00
168,1,17,0,23,1,1,1654,1,1,10.00,10.00,-16.25,0.00
168,1,18,0,23,0,0,900,3,0,0.00,12.00,0.00,5.00
168,1,19,0,23,1,0,1202,3,0,-11.25,9.00,-11.25,0.00
168,1,20,0,23,1,0,456,3,1,4.00,4.00,-3.00,0.00
168,1,21,0,23,1,1,1277,1,1,5.00,5.00,-6.88,0.00
168,1,22,0,23,1,,0,,0,-6.75,9.00,-6.75,0.00
168,1,23,0,23,1,0,408,3,0,-12.00,12.00,-12.00,0.00
168,1,24,0,23,1,1,349,1,1,2.00,2.00,-1.75,0.00
168,1,25,0,23,0,0,507,3,0,0.00,5.00,0.00,3.00
168,1,26,0,23,0,1,713,1,1,5.00,5.00,0.00,2.00
168,1,27,0,23,0,0,471,3,0,0.00,26.00,0.00,10.00
168,1,28,0,23,1,0,452,3,0,-5.63,5.00,-5.63,0.00
168,1,29,0,23,1,1,474,1,1,6.00,6.00,-7.50,0.00
168,1,30,0,23,1,,0,,1,8.00,8.00,-3.00,0.00
169,0,1,1,18,0,1,317,1,1,10.00,10.00,0.00,6.00
169,0,2,1,18,1,0,443,3,0,-15.75,9.00,-15.75,0.00
169,0,3,1,18,1,0,657,3,0,-8.75,10.00,-8.75,0.00
169,0,4,1,18,1,1,519,1,1,8.00,8.00,-2.00,0.00
169,0,5,1,18,1,1,596,0,0,-12.00,6.00,-12.00,0.00
169,0,6,1,18,1,0,352,3,0,-18.75,10.00,-18.75,0.00
169,0,7,1,18,1,0,430,3,1,5.00,5.00,-8.13,0.00
169,0,8,1,18,0,1,380,0,0,0.00,12.00,0.00,4.00
169,0,9,1,18,1,1,426,1,1,9.00,9.00,-9.00,0.00
169,0,10,1,18,0,1,423,0,0,0.00,22.00,0.00,13.00
169,0,11,1,18,1,1,437,0,0,-7.00,8.00,-7.00,0.00
169,0,12,1,18,1,0,339,3,1,4.00,4.00,-8.00,0.00
169,0,13,1,18,0,1,472,1,1,25.00,25.00,0.00,9.00
169,0,14,1,18,1,1,381,0,0,-3.75,2.00,-3.75,0.00
169,0,15,1,18,1,0,499,3,1,2.00,2.00,-1.25,0.00
169,0,16,1,18,1,1,409,1,1,6.00,6.00,-9.00,0.00
169,0,17,1,18,0,1,407,1,1,13.00,13.00,0.00,6.00
169,0,18,1,18,1,0,421,3,0,-4.00,4.00,-4.00,0.00
169,0,19,1,18,0,1,259,1,1,7.00,7.00,0.00,3.00
169,0,20,1,18,0,1,311,1,1,3.25,3.25,0.00,1.00
169,0,21,1,18,1,1,285,1,1,4.00,4.00,-1.00,0.00
169,0,22,1,18,0,1,322,0,0,0.00,8.00,0.00,4.25
169,0,23,1,18,0,1,737,0,0,0.00,17.00,0.00,9.00
169,0,24,1,18,1,0,463,3,1,12.00,12.00,-18.00,0.00
169,0,25,1,18,1,0,492,3,0,-5.00,5.00,-5.00,0.00
169,0,26,1,18,0,0,905,3,1,4.00,4.00,0.00,2.25
169,0,27,1,18,1,0,390,3,0,-9.00,12.00,-9.00,0.00
169,0,28,1,18,1,1,540,1,1,8.00,8.00,-9.00,0.00
169,0,29,1,18,1,1,817,0,0,-4.38,5.00,-4.38,0.00
169,0,30,1,18,1,0,264,3,0,-13.00,8.00,-13.00,0.00
169,0,1,1,18,1,0,1211,3,0,-2.25,2.00,-2.25,0.00
169,0,2,1,18,1,0,567,3,1,6.00,6.00,-4.50,0.00
169,0,3,1,18,1,0,437,3,1,2.00,2.00,-3.25,0.00
169,0,4,1,18,0,0,443,3,0,0.00,22.00,0.00,10.00
169,0,5,1,18,1,1,417,1,1,9.00,9.00,-4.50,0.00
169,0,6,1,18,0,1,1407,1,1,17.00,17.00,0.00,10.00
169,0,7,1,18,0,0,428,3,1,4.00,4.00,0.00,2.00
169,0,8,1,18,1,1,433,0,0,-2.00,4.00,-2.00,0.00
169,0,9,1,18,0,0,591,3,1,11.00,11.00,0.00,6.00
169,0,10,1,18,0,1,877,0,0,0.00,7.00,0.00,4.00
169,0,11,1,18,1,1,610,0,0,-3.75,10.00,-3.75,0.00
169,0,12,1,18,1,0,296,3,1,12.00,12.00,-24.00,0.00
169,0,13,1,18,1,0,454,3,0,-10.50,6.00,-10.50,0.00
169,0,14,1,18,1,0,340,3,0,-9.38,5.00,-9.38,0.00
169,0,15,1,18,1,1,480,1,1,8.00,8.00,-5.00,0.00
169,0,16,1,18,1,1,334,1,1,5.00,5.00,-3.13,0.00
169,0,17,1,18,0,0,491,3,0,0.00,30.00,0.00,12.00
169,0,18,1,18,1,0,305,3,1,4.00,4.00,-7.00,0.00
169,0,19,1,18,1,0,351,3,1,10.00,10.00,-13.75,0.00
169,0,20,1,18,1,0,373,3,0,-15.00,8.00,-15.00,0.00
169,0,21,1,18,0,1,851,1,1,24.00,24.00,0.00,12.00
169,0,22,1,18,1,0,311,3,0,-15.00,12.00,-15.00,0.00
169,0,23,1,18,1,0,309,3,0,-18.00,9.00,-18.00,0.00
169,0,24,1,18,0,1,419,1,1,13.00,13.00,0.00,5.00
169,0,25,1,18,1,1,920,1,1,2.00,2.00,-0.75,0.00
169,0,26,1,18,1,1,710,0,0,-6.00,12.00,-6.00,0.00
169,0,27,1,18,0,1,268,0,0,0.00,8.00,0.00,3.00
169,0,28,1,18,1,0,257,3,1,8.00,8.00,-6.00,0.00
169,0,29,1,18,1,0,278,3,0,-5.00,4.00,-5.00,0.00
169,0,30,1,18,1,1,1028,0,0,-6.00,6.00,-6.00,0.00
169,0,1,1,18,1,0,652,3,1,9.00,9.00,-11.25,0.00
169,0,2,1,18,1,0,338,3,1,12.00,12.00,-21.00,0.00
169,0,3,1,18,1,1,512,1,1,5.00,5.00,-6.88,0.00
169,0,4,1,18,1,1,300,0,0,-3.00,12.00,-3.00,0.00
169,0,5,1,18,0,0,371,3,1,5.00,5.00,0.00,2.00
169,0,6,1,18,1,0,280,3,0,-6.75,9.00,-6.75,0.00
169,0,7,1,18,0,0,550,3,0,0.00,26.00,0.00,10.00
169,0,8,1,18,1,1,300,1,1,8.00,8.00,-3.00,0.00
169,0,9,1,18,0,1,321,1,1,19.00,19.00,0.00,8.00
169,0,10,1,18,0,1,439,0,0,0.00,25.00,0.00,10.00
169,0,11,1,18,1,1,261,0,0,-1.88,5.00,-1.88,0.00
169,0,12,1,18,1,0,267,3,0,-2.75,2.00,-2.75,0.00
169,0,13,1,18,1,0,465,3,1,2.00,2.00,-1.75,0.00
169,0,14,1,18,1,0,302,3,0,-11.25,10.00,-11.25,0.00
169,0,15,1,18,0,0,339,3,0,0.00,5.00,0.00,3.00
169,0,16,1,18,1,1,305,1,1,9.00,9.00,-2.25,0.00
169,0,17,1,18,1,0,295,3,0,-11.00,8.00,-11.00,0.00
169,0,18,1,18,1,1,1147,1,1,4.00,4.00,-3.00,0.00
169,0,19,1,18,1,1,337,1,1,6.00,6.00,-1.50,0.00
169,0,20,1,18,1,0,431,3,0,-13.50,9.00,-13.50,0.00
169,0,21,1,18,1,1,1477,0,0,-5.63,5.00,-5.63,0.00
169,0,22,1,18,1,1,314,0,0,-3.00,6.00,-3.00,0.00
169,0,23,1,18,1,0,343,3,1,10.00,10.00,-16.25,0.00
169,0,24,1,18,1,1,413,1,1,5.00,5.00,-2.50,0.00
169,0,25,1,18,0,0,674,3,0,0.00,28.00,0.00,13.00
169,0,26,1,18,1,1,560,1,1,10.00,10.00,-6.25,0.00
169,0,27,1,18,0,1,422,0,0,0.00,12.00,0.00,5.00
169,0,28,1,18,1,1,1075,0,0,-12.00,12.00,-12.00,0.00
169,0,29,1,18,1,0,305,3,1,4.00,4.00,-6.00,0.00
169,0,30,1,18,1,0,358,3,1,6.00,6.00,-7.50,0.00
169,-1,1,1,18,1,0,449,3,1,8.00,8.00,-9.00,0.00
169,-1,2,1,18,1,0,471,3,0,-3.75,2.00,-3.75,0.00
169,-1,3,1,18,0,1,317,1,1,12.00,12.00,0.00,4.00
169,-1,4,1,18,0,1,851,0,0,0.00,22.00,0.00,13.00
169,-1,5,1,18,1,0,296,3,0,-4.38,5.00,-4.38,0.00
169,-1,6,1,18,1,0,286,3,0,-18.75,10.00,-18.75,0.00
169,-1,7,1,18,1,0,924,3,1,9.00,9.00,-9.00,0.00
169,-1,8,1,18,1,1,1184,0,0,-1.25,2.00,-1.25,0.00
169,-1,9,1,18,1,1,302,1,1,4.00,4.00,-1.00,0.00
169,-1,10,1,18,1,0,659,3,0,-13.00,8.00,-13.00,0.00
169,-1,11,1,18,1,1,474,1,1,8.00,8.00,-2.00,0.00
169,-1,12,1,18,1,0,327,3,0,-12.00,6.00,-12.00,0.00
169,-1,13,1,18,1,1,1453,0,0,-9.00,12.00,-9.00,0.00
169,-1,14,1,18,1,0,467,3,1,6.00,6.00,-9.00,0.00
169,-1,15,1,18,0,0,880,3,1,3.25,3.25,0.00,1.00
169,-1,16,1,18,0,0,358,3,1,7.00,7.00,0.00,3.00
169,-1,17,1,18,1,0,371,3,0,-7.00,8.00,-7.00,0.00
169,-1,18,1,18,0,1,402,1,1,25.00,25.00,0.00,9.00
169,-1,19,1,18,0,0,295,3,0,0.00,8.00,0.00,4.25
169,-1,20,1,18,1,0,485,3,0,-8.75,10.00,-8.75,0.00
169,-1,21,1,18,1,0,379,3,1,4.00,4.00,-8.00,0.00
169,-1,22,1,18,0,1,367,0,0,0.00,17.00,0.00,9.00
169,-1,23,1,18,1,0,1421,3,1,12.00,12.00,-18.00,0.00
169,-1,24,1,18,0,0,1250,3,1,10.00,10.00,0.00,6.00
169,-1,25,1,18,0,1,312,0,0,0.00,13.00,0.00,6.00
169,-1,26,1,18,1,0,1198,3,0,-15.75,9.00,-15.75,0.00
169,-1,27,1,18,1,0,316,3,1,5.00,5.00,-8.13,0.00
169,-1,28,1,18,1,1,1072,1,1,4.00,4.00,-4.00,0.00
169,-1,29,1,18,0,0,326,3,1,4.00,4.00,0.00,2.25
169,-1,30,1,18,1,0,396,3,0,-5.00,5.00,-5.00,0.00
169,-1,1,1,18,0,1,445,0,0,0.00,30.00,0.00,12.00
169,-1,2,1,18,1,1,435,0,0,-6.00,12.00,-6.00,0.00
169,-1,3,1,18,1,0,248,3,1,4.00,4.00,-5.00,0.00
169,-1,4,1,18,0,0,246,3,0,0.00,17.00,0.00,10.00
169,-1,5,1,18,1,0,347,3,1,2.00,2.00,-3.25,0.00
169,-1,6,1,18,1,0,297,3,0,-6.00,6.00,-6.00,0.00
169,-1,7,1,18,1,0,287,3,1,6.00,6.00,-4.50,0.00
169,-1,8,1,18,1,1,1205,0,0,-2.00,4.00,-2.00,0.00
169,-1,9,1,18,0,0,275,3,1,4.00,4.00,0.00,2.00
169,-1,10,1,18,1,0,328,3,1,9.00,9.00,-4.50,0.00
169,-1,11,1,18,1,0,517,3,0,-24.00,12.00,-24.00,0.00
169,-1,12,1,18,0,1,403,1,1,22.00,22.00,0.00,10.00
169,-1,13,1,18,1,0,273,3,1,4.00,4.00,-7.00,0.00
169,-1,14,1,18,1,1,270,1,1,2.00,2.00,-0.75,0.00
169,-1,15,1,18,1,0,332,3,0,-2.25,2.00,-2.25,0.00
169,-1,16,1,18,1,0,266,3,0,-9.38,5.00,-9.38,0.00
169,-1,17,1,18,1,0,367,3,0,-15.00,8.00,-15.00,0.00
169,-1,18,1,18,1,0,956,3,1,8.00,8.00,-5.00,0.00
169,-1,19,1,18,1,0,258,3,1,10.00,10.00,-13.75,0.00
169,-1,20,1,18,0,1,855,0,0,0.00,8.00,0.00,3.00
169,-1,21,1,18,1,0,285,3,1,8.00,8.00,-6.00,0.00
169,-1,22,1,18,0,1,307,1,1,13.00,13.00,0.00,5.00
169,-1,23,1,18,0,1,328,1,1,24.00,24.00,0.00,12.00
169,-1,24,1,18,1,0,325,3,0,-18.00,9.00,-18.00,0.00
169,-1,25,1,18,0,0,523,3,0,0.00,7.00,0.00,4.00
169,-1,26,1,18,1,1,609,0,0,-3.75,10.00,-3.75,0.00
169,-1,27,1,18,1,0,703,3,1,5.00,5.00,-3.13,0.00
169,-1,28,1,18,1,0,316,3,0,-15.00,12.00,-15.00,0.00
169,-1,29,1,18,1,0,370,3,0,-10.50,6.00,-10.50,0.00
169,-1,30,1,18,0,1,503,1,1,11.00,11.00,0.00,6.00
169,-1,1,1,18,1,0,328,3,1,9.00,9.00,-11.25,0.00
169,-1,2,1,18,1,0,285,3,1,6.00,6.00,-7.50,0.00
169,-1,3,1,18,1,0,323,3,0,-21.00,12.00,-21.00,0.00
169,-1,4,1,18,0,1,408,1,1,19.00,19.00,0.00,8.00
169,-1,5,1,18,0,1,382,0,0,0.00,12.00,0.00,5.00
169,-1,6,1,18,1,0,283,3,0,-13.50,9.00,-13.50,0.00
169,-1,7,1,18,1,0,353,3,1,10.00,10.00,-16.25,0.00
169,-1,8,1,18,1,1,751,0,0,-3.00,6.00,-3.00,0.00
169,-1,9,1,18,1,0,340,3,0,-12.00,12.00,-12.00,0.00
169,-1,10,1,18,1,0,353,3,1,5.00,5.00,-6.88,0.00
169,-1,11,1,18,1,0,295,3,0,-2.75,2.00,-2.75,0.00
169,-1,12,1,18,1,1,476,0,0,-3.00,12.00,-3.00,0.00
169,-1,13,1,18,1,0,730,3,1,5.00,5.00,-2.50,0.00
169,-1,14,1,18,1,0,1775,3,0,-5.63,5.00,-5.63,0.00
169,-1,15,1,18,1,0,253,3,0,-3.00,4.00,-3.00,0.00
169,-1,16,1,18,1,0,259,3,1,4.00,4.00,-6.00,0.00
169,-1,17,1,18,0,1,577,1,1,5.00,5.00,0.00,2.00
169,-1,18,1,18,1,1,479,1,1,9.00,9.00,-2.25,0.00
169,-1,19,1,18,0,1,276,0,0,0.00,26.00,0.00,10.00
169,-1,20,1,18,1,1,505,1,1,6.00,6.00,-1.50,0.00
169,-1,21,1,18,1,0,439,3,1,10.00,10.00,-6.25,0.00
169,-1,22,1,18,1,0,277,3,0,-6.75,9.00,-6.75,0.00
169,-1,23,1,18,1,1,307,1,1,8.00,8.00,-3.00,0.00
169,-1,24,1,18,1,0,320,3,0,-11.25,10.00,-11.25,0.00
169,-1,25,1,18,0,0,717,3,1,5.00,5.00,0.00,3.00
169,-1,26,1,18,1,0,250,3,1,2.00,2.00,-1.75,0.00
169,-1,27,1,18,0,1,1136,0,0,0.00,28.00,0.00,13.00
169,-1,28,1,18,1,0,270,3,1,8.00,8.00,-11.00,0.00
169,-1,29,1,18,0,1,260,0,0,0.00,25.00,0.00,10.00
169,-1,30,1,18,1,1,266,0,0,-1.88,5.00,-1.88,0.00
169,1,1,1,18,1,0,285,3,0,-3.75,2.00,-3.75,0.00
169,1,2,1,18,0,1,276,1,1,17.00,17.00,0.00,9.00
169,1,3,1,18,1,0,337,3,0,-15.75,9.00,-15.75,0.00
169,1,4,1,18,1,0,263,3,0,-8.75,10.00,-8.75,0.00
169,1,5,1,18,0,1,332,1,1,3.25,3.25,0.00,1.00
169,1,6,1,18,1,0,290,3,0,-12.00,6.00,-12.00,0.00
169,1,7,1,18,1,0,295,3,1,6.00,6.00,-9.00,0.00
169,1,8,1,18,1,0,252,3,1,12.00,12.00,-18.00,0.00
169,1,9,1,18,1,0,242,3,1,9.00,9.00,-9.00,0.00
169,1,10,1,18,0,1,424,0,0,0.00,13.00,0.00,6.00
169,1,11,1,18,0,1,486,0,0,0.00,22.00,0.00,13.00
169,1,12,1,18,0,1,715,1,1,7.00,7.00,0.00,3.00
169,1,13,1,18,1,0,225,3,1,5.00,5.00,-5.00,0.00
169,1,14,1,18,1,0,270,3,0,-9.00,12.00,-9.00,0.00
169,1,15,1,18,1,0,244,3,1,4.00,4.00,-4.00,0.00
169,1,16,1,18,0,1,290,0,0,0.00,8.00,0.00,4.25
169,1,17,1,18,0,1,256,1,1,10.00,10.00,0.00,6.00
169,1,18,1,18,1,0,245,3,0,-13.00,8.00,-13.00,0.00
169,1,19,1,18,0,1,259,0,0,0.00,25.00,0.00,9.00
169,1,20,1,18,1,0,264,3,1,4.00,4.00,-8.00,0.00
169,1,21,1,18,1,0,276,3,0,-1.25,2.00,-1.25,0.00
169,1,22,1,18,1,0,258,3,1,4.00,4.00,-1.00,0.00
169,1,23,1,18,1,0,248,3,1,8.00,8.00,-9.00,0.00
169,1,24,1,18,1,0,534,3,0,-18.75,10.00,-18.75,0.00
169,1,25,1,18,0,1,284,0,0,0.00,12.00,0.00,4.00
169,1,26,1,18,1,1,242,1,1,8.00,8.00,-2.00,0.00
169,1,27,1,18,1,0,238,3,0,-7.00,8.00,-7.00,0.00
169,1,28,1,18,0,0,316,3,1,4.00,4.00,0.00,2.25
169,1,29,1,18,1,0,266,3,1,5.00,5.00,-8.13,0.00
169,1,30,1,18,1,0,544,3,0,-4.38,5.00,-4.38,0.00
169,1,1,1,18,0,1,247,0,0,0.00,17.00,0.00,10.00
169,1,2,1,18,1,0,1093,3,1,5.00,5.00,-3.13,0.00
169,1,3,1,18,1,1,379,1,1,9.00,9.00,-4.50,0.00
169,1,4,1,18,1,0,248,3,0,-9.38,5.00,-9.38,0.00
169,1,5,1,18,1,0,213,3,0,-18.00,9.00,-18.00,0.00
169,1,6,1,18,1,0,506,3,1,2.00,2.00,-3.25,0.00
169,1,7,1,18,0,1,768,0,0,0.00,7.00,0.00,4.00
169,1,8,1,18,1,1,734,0,0,-3.75,10.00,-3.75,0.00
169,1,9,1,18,1,0,236,3,1,12.00,12.00,-24.00,0.00
169,1,10,1,18,1,0,250,3,1,4.00,4.00,-7.00,0.00
169,1,11,1,18,0,0,287,3,0,0.00,11.00,0.00,6.00
169,1,12,1,18,1,0,253,3,0,-13.75,10.00,-13.75,0.00
169,1,13,1,18,1,0,794,3,1,2.00,2.00,-0.75,0.00
169,1,14,1,18,1,1,752,1,1,8.00,8.00,-5.00,0.00
169,1,15,1,18,1,0,270,3,0,-15.00,8.00,-15.00,0.00
169,1,16,1,18,1,0,235,3,0,-5.00,4.00,-5.00,0.00
169,1,17,1,18,0,1,281,1,1,13.00,13.00,0.00,5.00
169,1,18,1,18,1,0,318,3,0,-2.25,2.00,-2.25,0.00
169,1,19,1,18,1,0,684,3,1,8.00,8.00,-6.00,0.00
169,1,20,1,18,0,0,449,3,1,4.00,4.00,0.00,2.00
169,1,21,1,18,0,1,375,1,1,24.00,24.00,0.00,12.00
169,1,22,1,18,1,0,268,3,0,-15.00,12.00,-15.00,0.00
169,1,23,1,18,0,1,522,1,1,22.00,22.00,0.00,10.00
169,1,24,1,18,0,1,440,0,0,0.00,30.00,0.00,12.00
169,1,25,1,18,1,0,278,3,0,-2.00,4.00,-2.00,0.00
169,1,26,1,18,1,0,275,3,1,6.00,6.00,-4.50,0.00
169,1,27,1,18,1,0,249,3,0,-6.00,6.00,-6.00,0.00
169,1,28,1,18,1,0,271,3,1,6.00,6.00,-10.50,0.00
169,1,29,1,18,0,1,532,0,0,0.00,8.00,0.00,3.00
169,1,30,1,18,1,1,1010,1,1,12.00,12.00,-6.00,0.00
169,1,1,1,18,1,0,260,3,1,12.00,12.00,-21.00,0.00
169,1,2,1,18,0,1,322,0,0,0.00,28.00,0.00,13.00
169,1,3,1,18,1,1,240,1,1,6.00,6.00,-1.50,0.00
169,1,4,1,18,1,0,262,3,0,-11.00,8.00,-11.00,0.00
169,1,5,1,18,1,1,412,0,0,-3.00,6.00,-3.00,0.00
169,1,6,1,18,0,1,273,1,1,25.00,25.00,0.00,10.00
169,1,7,1,18,1,0,310,3,0,-11.25,10.00,-11.25,0.00
169,1,8,1,18,1,1,315,0,0,-1.88,5.00,-1.88,0.00
169,1,9,1,18,1,0,361,3,1,5.00,5.00,-2.50,0.00
169,1,10,1,18,1,0,263,3,0,-13.50,9.00,-13.50,0.00
169,1,11,1,18,0,1,293,1,1,19.00,19.00,0.00,8.00
169,1,12,1,18,1,1,299,1,1,9.00,9.00,-2.25,0.00
169,1,13,1,18,1,0,264,3,0,-2.75,2.00,-2.75,0.00
169,1,14,1,18,1,0,765,3,1,10.00,10.00,-6.25,0.00
169,1,15,1,18,1,0,290,3,1,4.00,4.00,-6.00,0.00
169,1,16,1,18,1,1,328,0,0,-3.00,12.00,-3.00,0.00
169,1,17,1,18,1,0,310,3,1,10.00,10.00,-16.25,0.00
169,1,18,1,18,0,1,308,0,0,0.00,12.00,0.00,5.00
169,1,19,1,18,1,0,250,3,0,-11.25,9.00,-11.25,0.00
169,1,20,1,18,1,0,248,3,1,4.00,4.00,-3.00,0.00
169,1,21,1,18,1,0,252,3,1,5.00,5.00,-6.88,0.00
169,1,22,1,18,1,0,322,3,0,-6.75,9.00,-6.75,0.00
169,1,23,1,18,1,0,400,3,0,-12.00,12.00,-12.00,0.00
169,1,24,1,18,1,0,270,3,1,2.00,2.00,-1.75,0.00
169,1,25,1,18,0,1,235,0,0,0.00,5.00,0.00,3.00
169,1,26,1,18,0,1,401,1,1,5.00,5.00,0.00,2.00
169,1,27,1,18,0,1,391,0,0,0.00,26.00,0.00,10.00
169,1,28,1,18,1,0,292,3,0,-5.63,5.00,-5.63,0.00
169,1,29,1,18,1,0,281,3,1,6.00,6.00,-7.50,0.00
169,1,30,1,18,1,0,967,3,1,8.00,8.00,-3.00,0.00
170,0,1,1,19,0,1,473,1,1,10.00,10.00,0.00,6.00
170,0,2,1,19,1,0,111,3,0,-15.75,9.00,-15.75,0.00
170,0,3,1,19,1,0,347,3,0,-8.75,10.00,-8.75,0.00
170,0,4,1,19,1,0,121,3,1,8.00,8.00,-2.00,0.00
170,0,5,1,19,1,0,1070,3,0,-12.00,6.00,-12.00,0.00
170,0,6,1,19,1,0,716,3,0,-18.75,10.00,-18.75,0.00
170,0,7,1,19,1,0,730,3,1,5.00,5.00,-8.13,0.00
170,0,8,1,19,0,1,591,0,0,0.00,12.00,0.00,4.00
170,0,9,1,19,1,0,388,3,1,9.00,9.00,-9.00,0.00
170,0,10,1,19,0,1,594,0,0,0.00,22.00,0.00,13.00
170,0,11,1,19,1,0,1184,3,0,-7.00,8.00,-7.00,0.00
170,0,12,1,19,1,0,477,3,1,4.00,4.00,-8.00,0.00
170,0,13,1,19,0,1,19,1,1,25.00,25.00,0.00,9.00
170,0,14,1,19,1,0,34,3,0,-3.75,2.00,-3.75,0.00
170,0,15,1,19,1,0,375,3,1,2.00,2.00,-1.25,0.00
170,0,16,1,19,1,0,517,3,1,6.00,6.00,-9.00,0.00
170,0,17,1,19,0,1,706,1,1,13.00,13.00,0.00,6.00
170,0,18,1,19,1,0,583,3,0,-4.00,4.00,-4.00,0.00
170,0,19,1,19,0,1,325,1,1,7.00,7.00,0.00,3.00
170,0,20,1,19,0,1,787,1,1,3.25,3.25,0.00,1.00
170,0,21,1,19,1,0,353,3,1,4.00,4.00,-1.00,0.00
170,0,22,1,19,0,1,423,0,0,0.00,8.00,0.00,4.25
170,0,23,1,19,0,1,605,0,0,0.00,17.00,0.00,9.00
170,0,24,1,19,1,0,585,3,1,12.00,12.00,-18.00,0.00
170,0,25,1,19,1,0,495,3,0,-5.00,5.00,-5.00,0.00
170,0,26,1,19,0,1,652,1,1,4.00,4.00,0.00,2.25
